day,dow,fhtours,hdexpfac,hhno,jttours,phtours
1,3,0,148.07,28889,0,0
2,4,0,148.07,28889,0,0
1,3,0,170.35,28890,1,0
2,4,0,170.35,28890,1,0
1,3,0,75.46,28893,0,0
2,4,0,75.46,28893,0,0
1,3,0,60.01,28897,0,0
2,4,0,60.01,28897,0,0
1,3,2,-0.5,28907,0,0
2,4,3,-0.5,28907,0,0
1,3,0,215.1,28908,1,0
2,4,0,215.1,28908,0,0
1,3,0,227.79,28912,1,0
2,4,0,227.79,28912,1,0
1,3,2,213.84,28913,1,0
2,4,2,213.84,28913,0,0
1,3,0,147.6,28918,0,0
2,4,0,147.6,28918,0,0
1,3,2,96.34,28942,1,0
2,4,0,96.34,28942,0,0
1,1,0,71.18,28953,0,0
2,2,0,71.18,28953,0,0
1,3,0,114.79,28963,0,0
2,4,0,114.79,28963,0,0
1,1,2,191.7,28977,1,0
2,2,1,191.7,28977,0,0
1,4,0,204.79,28980,0,0
2,5,0,204.79,28980,0,0
1,4,0,109.61,29005,0,0
2,5,0,109.61,29005,0,0
1,4,0,118.46,29026,1,0
2,5,0,118.46,29026,0,0
1,4,3,211.08,29128,0,0
2,5,2,211.08,29128,0,0
1,4,0,108.14,29139,0,0
2,5,0,108.14,29139,0,0
1,4,0,132.65,29141,0,0
2,5,0,132.65,29141,0,0
1,4,0,102.32,29144,0,0
2,5,0,102.32,29144,0,0
1,4,1,147.57,29152,0,0
2,5,1,147.57,29152,0,0
1,4,0,608.8,29155,0,0
2,5,0,608.8,29155,0,0
1,4,0,136.01,29159,0,0
2,5,0,136.01,29159,0,0
1,1,0,208.71,29193,0,0
2,2,0,208.71,29193,1,0
1,4,0,181.45,29194,0,0
2,5,0,181.45,29194,0,0
1,3,0,167.78,29209,1,0
2,4,0,167.78,29209,0,0
1,1,0,222.62,29238,0,0
2,2,0,222.62,29238,0,0
1,4,1,177.46,29245,1,1
2,5,0,177.46,29245,2,0
1,4,0,380.01,29250,1,0
2,5,0,380.01,29250,2,0
1,4,0,121.22,29258,0,0
2,5,0,121.22,29258,0,0
1,4,0,149.15,29271,0,0
2,5,0,149.15,29271,0,0
1,3,0,452.97,29309,0,0
2,4,0,452.97,29309,0,0
1,4,0,54.54,29332,0,0
2,5,0,54.54,29332,0,0
1,4,1,207.65,29337,0,0
2,5,1,207.65,29337,1,0
1,4,4,230.83,29353,0,0
2,5,1,230.83,29353,2,0
1,4,0,131.03,29354,0,0
2,5,0,131.03,29354,1,0
1,4,0,48.74,29357,2,0
2,5,0,48.74,29357,0,0
1,4,2,222.86,29406,0,0
2,5,0,222.86,29406,2,0
1,4,0,186.74,29423,0,0
2,5,0,186.74,29423,0,0
1,4,0,1111.53,29427,0,0
2,5,0,1111.53,29427,0,0
1,1,0,168.54,29432,0,0
2,2,1,168.54,29432,1,0
1,4,0,166.34,29462,0,0
2,5,0,166.34,29462,0,0
1,4,0,114.43,29465,0,0
2,5,0,114.43,29465,0,0
1,4,1,284.91,29499,0,0
2,5,1,284.91,29499,1,0
1,4,0,74.24,29501,0,0
2,5,0,74.24,29501,0,0
1,4,0,125.26,29536,0,0
2,5,0,125.26,29536,0,0
1,4,0,366.78,29545,0,0
2,5,0,366.78,29545,0,0
1,4,0,109.01,29554,1,0
2,5,0,109.01,29554,2,0
1,4,0,167.9,29556,0,0
2,5,0,167.9,29556,0,0
1,4,1,203.8,29558,0,0
2,5,2,203.8,29558,1,0
1,4,0,90.14,29563,0,0
2,5,0,90.14,29563,0,0
1,1,0,87.25,29577,0,0
2,2,0,87.25,29577,0,0
1,2,0,-0.5,29601,0,0
2,3,0,-0.5,29601,0,0
1,4,0,-0.5,29608,0,0
2,5,0,-0.5,29608,0,0
1,2,2,-0.5,29609,1,0
2,3,1,-0.5,29609,0,0
1,1,0,-0.5,29610,0,0
2,2,0,-0.5,29610,0,0
1,4,0,-0.5,29611,0,0
2,5,0,-0.5,29611,0,0
1,3,0,-0.5,29617,0,0
2,4,0,-0.5,29617,0,0
1,4,0,-0.5,29619,0,0
2,5,0,-0.5,29619,0,0
1,2,0,-0.5,29626,0,0
2,3,0,-0.5,29626,0,0
1,4,2,-0.5,29627,0,0
2,5,3,-0.5,29627,0,0
1,4,1,-0.5,29628,0,0
2,5,0,-0.5,29628,0,0
1,4,0,-0.5,29630,1,0
2,5,0,-0.5,29630,1,0
1,4,0,-0.5,29638,0,0
2,5,0,-0.5,29638,0,0
1,4,0,-0.5,29639,0,0
2,5,0,-0.5,29639,0,0
1,4,0,-0.5,29642,0,0
2,5,0,-0.5,29642,0,0
1,4,0,124.0,29663,0,0
2,5,0,124.0,29663,0,0
1,1,0,79.82,29682,0,0
2,2,0,79.82,29682,0,0
1,4,0,161.17,29683,0,0
2,5,0,161.17,29683,0,0
1,3,1,159.79,29684,1,1
2,4,1,159.79,29684,0,0
1,1,0,112.68,29696,0,0
2,2,0,112.68,29696,0,0
1,4,0,893.23,29697,0,0
2,5,0,893.23,29697,0,0
1,4,0,118.18,29701,0,0
2,5,0,118.18,29701,0,0
1,4,0,232.56,29719,1,0
2,5,2,232.56,29719,3,0
1,4,0,161.17,29722,0,0
2,5,0,161.17,29722,0,0
1,4,0,79.71,29728,0,0
2,5,0,79.71,29728,0,0
1,1,0,102.92,29736,0,0
2,2,0,102.92,29736,0,0
1,4,0,102.92,29741,0,0
2,5,0,102.92,29741,0,0
1,4,0,79.17,29747,0,0
2,5,0,79.17,29747,0,0
1,1,2,206.23,29748,0,1
2,2,2,206.23,29748,1,0
1,4,0,252.96,29759,0,0
2,5,0,252.96,29759,0,0
1,4,0,297.2,29771,0,0
2,5,0,297.2,29771,0,0
1,4,0,39.87,29773,0,0
2,5,0,39.87,29773,0,0
1,4,0,55.11,29774,0,0
2,5,0,55.11,29774,1,0
1,4,0,67.47,29779,0,0
2,5,0,67.47,29779,0,0
1,4,0,47.38,29789,0,0
2,5,0,47.38,29789,0,0
1,4,0,124.84,29793,0,0
2,5,0,124.84,29793,0,0
1,1,0,96.0,29805,0,0
2,2,0,96.0,29805,0,0
1,4,1,72.71,29813,0,1
2,5,1,72.71,29813,0,1
1,3,0,48.9,29824,0,0
2,4,0,48.9,29824,0,0
1,4,0,50.86,29827,0,0
2,5,0,50.86,29827,0,0
1,4,0,62.08,29828,0,0
2,5,0,62.08,29828,0,0
1,4,0,94.65,29836,1,0
2,5,0,94.65,29836,0,0
1,4,0,38.74,29852,0,0
2,5,0,38.74,29852,0,0
1,4,2,68.85,29857,0,0
2,5,2,68.85,29857,0,0
1,4,0,74.61,29863,0,1
2,5,0,74.61,29863,0,0
1,1,0,68.03,29864,0,0
2,2,0,68.03,29864,0,0
1,4,0,71.11,29881,0,0
2,5,0,71.11,29881,0,0
1,4,1,70.26,29885,1,1
2,5,2,70.26,29885,0,0
1,3,0,159.79,29902,1,2
2,4,0,159.79,29902,1,1
1,4,0,-0.5,29908,0,0
2,5,0,-0.5,29908,0,0
1,4,0,227.21,29925,0,2
2,5,0,227.21,29925,0,2
1,1,0,152.65,29926,0,0
2,2,0,152.65,29926,0,0
1,4,0,249.7,29977,0,0
2,5,0,249.7,29977,0,0
1,4,0,139.18,29991,0,0
2,5,0,139.18,29991,0,0
1,4,0,230.96,29993,0,0
2,5,0,230.96,29993,0,0
1,4,0,141.92,30000,0,0
2,5,0,141.92,30000,0,0
1,4,0,45.05,30002,0,0
2,5,0,45.05,30002,0,0
1,2,0,101.4,30004,0,0
2,3,0,101.4,30004,0,0
1,4,0,70.22,30010,1,0
2,5,0,70.22,30010,0,0
1,4,0,56.87,30016,0,1
2,5,0,56.87,30016,1,0
1,1,0,45.05,30026,0,0
2,2,0,45.05,30026,0,0
1,4,0,396.67,30032,0,0
2,5,0,396.67,30032,0,0
1,4,0,41.39,30033,0,0
2,5,0,41.39,30033,0,0
1,4,0,41.02,30034,1,0
2,5,0,41.02,30034,0,0
1,4,0,125.43,30048,0,0
2,5,0,125.43,30048,0,0
1,4,0,117.57,30049,0,0
2,5,0,117.57,30049,0,0
1,3,0,38.74,30053,0,0
2,4,0,38.74,30053,0,0
1,2,0,75.94,30057,0,0
2,3,0,75.94,30057,0,0
1,1,0,169.29,30061,0,0
2,2,0,169.29,30061,0,0
1,4,0,155.8,30073,0,0
2,5,0,155.8,30073,0,0
1,4,0,83.59,30085,0,0
2,5,0,83.59,30085,0,0
1,4,0,49.18,30089,0,0
2,5,0,49.18,30089,0,0
1,4,0,-0.5,30119,0,0
2,5,0,-0.5,30119,0,0
1,4,0,170.01,30129,0,0
2,5,0,170.01,30129,0,0
1,4,0,141.52,30147,0,0
2,5,0,141.52,30147,0,0
1,2,0,205.79,30150,1,1
2,3,0,205.79,30150,1,1
1,2,0,68.65,30153,2,0
2,3,0,68.65,30153,2,0
1,4,0,482.28,30157,0,0
2,5,0,482.28,30157,0,0
1,4,1,62.08,30158,0,0
2,5,0,62.08,30158,0,0
1,4,0,83.86,30162,0,0
2,5,0,83.86,30162,0,0
1,4,0,230.96,30196,0,0
2,5,0,230.96,30196,0,0
1,4,0,153.9,30203,0,0
2,5,0,153.9,30203,0,0
1,4,0,136.15,30230,0,0
2,5,0,136.15,30230,0,0
1,2,0,165.54,30235,0,0
2,3,0,165.54,30235,1,0
1,4,0,269.45,30256,1,0
2,5,0,269.45,30256,0,0
1,4,0,153.05,30257,0,0
2,5,0,153.05,30257,1,0
1,4,0,175.64,30261,0,0
2,5,0,175.64,30261,0,0
1,1,0,144.24,30264,0,0
2,2,0,144.24,30264,0,0
1,2,0,61.78,30280,0,0
2,3,0,61.78,30280,0,0
1,4,0,302.56,30298,0,0
2,5,0,302.56,30298,0,0
1,1,0,236.24,30301,0,0
2,2,0,236.24,30301,0,0
1,1,0,229.38,30305,0,0
2,2,0,229.38,30305,0,0
1,1,0,175.64,30333,0,0
2,2,0,175.64,30333,0,0
1,1,0,45.98,30349,0,0
2,2,0,45.98,30349,0,0
1,2,0,78.18,30378,0,0
2,3,0,78.18,30378,0,0
1,1,0,137.93,30417,0,0
2,2,0,137.93,30417,1,0
1,1,0,281.27,30430,0,0
2,2,0,281.27,30430,0,0
1,1,1,147.89,30439,0,1
2,2,2,147.89,30439,0,0
1,1,0,-0.5,30496,0,0
2,2,0,-0.5,30496,0,0
1,1,0,-0.5,30500,0,0
2,2,0,-0.5,30500,0,0
1,1,0,-0.5,30502,0,0
2,2,0,-0.5,30502,0,0
1,2,0,-0.5,30519,0,0
2,3,0,-0.5,30519,0,0
1,1,2,194.85,30521,1,0
2,2,0,194.85,30521,3,0
1,3,0,-0.5,30537,0,0
2,4,0,-0.5,30537,0,0
1,1,0,-0.5,30538,0,0
2,2,0,-0.5,30538,0,0
1,3,0,-0.5,30539,1,0
2,4,0,-0.5,30539,1,0
1,2,0,-0.5,30543,0,0
2,3,0,-0.5,30543,0,0
1,1,0,152.26,30546,0,0
2,2,0,152.26,30546,0,0
1,1,0,-0.5,30548,0,0
2,2,0,-0.5,30548,0,0
1,1,0,-0.5,30563,0,0
2,2,0,-0.5,30563,0,0
1,1,0,-0.5,30575,0,0
2,2,0,-0.5,30575,0,0
1,1,2,-0.5,30576,0,0
2,2,2,-0.5,30576,0,0
1,1,0,-0.5,30580,0,0
2,2,0,-0.5,30580,0,0
1,1,2,-0.5,30601,0,0
2,2,2,-0.5,30601,0,0
1,1,0,173.99,30608,0,0
2,2,0,173.99,30608,0,0
1,1,0,-0.5,30631,0,0
2,2,0,-0.5,30631,0,0
1,1,0,585.63,30633,0,0
2,2,0,585.63,30633,0,0
1,1,0,-0.5,30642,1,0
2,2,0,-0.5,30642,2,0
1,1,0,-0.5,30652,0,0
2,2,0,-0.5,30652,0,0
1,1,0,134.72,30678,0,0
2,2,0,134.72,30678,0,0
1,1,0,38.74,30685,0,0
2,2,0,38.74,30685,0,0
1,1,0,589.31,30717,1,0
2,2,0,589.31,30717,1,0
1,1,0,71.7,30727,0,0
2,2,0,71.7,30727,0,0
1,2,0,65.27,30734,2,0
2,3,0,65.27,30734,0,0
1,1,0,137.59,30736,0,0
2,2,0,137.59,30736,1,0
1,4,0,157.44,30760,0,0
2,5,0,157.44,30760,0,0
1,1,0,160.21,30774,0,0
2,2,0,160.21,30774,0,0
1,1,1,223.21,30776,0,1
2,2,0,223.21,30776,0,0
1,1,0,166.54,30778,0,0
2,2,0,166.54,30778,0,0
1,1,0,96.0,30791,0,0
2,2,0,96.0,30791,0,0
1,1,0,239.07,30794,0,0
2,2,0,239.07,30794,0,0
1,1,0,321.45,30796,0,0
2,2,0,321.45,30796,0,0
1,1,1,245.05,30797,1,0
2,2,1,245.05,30797,0,0
1,1,0,82.64,30798,0,0
2,2,0,82.64,30798,0,0
1,3,0,-0.5,30807,0,0
2,4,0,-0.5,30807,0,0
1,1,0,-0.5,30824,0,0
2,2,0,-0.5,30824,0,0
1,1,0,-0.5,30829,0,0
2,2,0,-0.5,30829,0,0
1,1,0,97.33,30833,0,0
2,2,0,97.33,30833,0,0
1,2,0,406.05,30834,0,0
2,3,0,406.05,30834,0,0
1,3,0,60.01,30856,0,0
2,4,0,60.01,30856,0,0
1,3,0,47.38,30859,0,0
2,4,0,47.38,30859,0,0
1,1,0,48.9,30875,0,0
2,2,0,48.9,30875,0,0
1,1,0,113.34,30890,0,0
2,2,0,113.34,30890,0,0
1,3,0,136.42,30891,1,0
2,4,0,136.42,30891,0,0
1,2,0,222.51,30894,3,1
2,3,0,222.51,30894,1,0
1,1,2,286.57,30927,0,0
2,2,3,286.57,30927,0,0
1,1,2,309.22,30928,0,0
2,2,2,309.22,30928,1,0
1,1,0,318.54,30959,1,0
2,2,0,318.54,30959,1,0
1,1,0,162.85,30971,0,0
2,2,0,162.85,30971,2,0
1,1,0,193.18,30986,1,0
2,2,0,193.18,30986,1,0
1,1,0,244.06,30992,0,0
2,2,0,244.06,30992,0,0
1,1,0,137.05,30998,2,0
2,2,2,137.05,30998,2,0
1,1,0,162.43,30999,0,0
2,2,0,162.43,30999,0,0
1,1,0,86.17,31028,0,0
2,2,0,86.17,31028,0,0
1,1,0,164.15,31038,0,0
2,2,0,164.15,31038,0,0
1,2,0,173.99,31040,0,0
2,3,0,173.99,31040,0,0
1,3,0,193.32,31047,0,0
2,4,0,193.32,31047,0,0
1,1,2,290.26,31078,0,0
2,2,2,290.26,31078,0,0
1,1,2,211.93,31095,0,0
2,2,3,211.93,31095,0,0
1,1,0,163.27,31116,0,0
2,2,0,163.27,31116,1,0
1,1,2,168.54,31118,0,0
2,2,2,168.54,31118,0,0
1,2,0,78.86,31119,0,0
2,3,0,78.86,31119,0,0
1,1,0,145.85,31137,0,0
2,2,0,145.85,31137,0,0
1,1,0,211.08,31146,2,0
2,2,0,211.08,31146,3,0
1,1,0,62.08,31186,0,0
2,2,0,62.08,31186,0,0
1,1,0,337.88,31228,0,0
2,2,2,337.88,31228,1,0
1,1,0,77.72,31231,0,0
2,2,0,77.72,31231,0,0
1,1,0,79.7,31251,0,0
2,2,0,79.7,31251,0,0
1,1,0,153.05,31265,0,0
2,2,0,153.05,31265,1,0
1,1,0,74.61,31287,0,0
2,2,0,74.61,31287,0,0
1,1,0,113.38,31289,0,0
2,2,0,113.38,31289,0,0
1,1,0,282.09,31294,0,0
2,2,0,282.09,31294,0,0
1,1,0,53.42,31298,0,0
2,2,0,53.42,31298,0,2
1,1,0,130.61,31301,0,0
2,2,0,130.61,31301,0,0
1,1,0,140.59,31306,0,0
2,2,0,140.59,31306,0,0
1,1,0,166.48,31311,0,0
2,2,1,166.48,31311,0,2
1,1,0,39.94,31319,0,0
2,2,0,39.94,31319,0,0
1,1,0,152.43,31332,0,0
2,2,0,152.43,31332,0,0
1,2,2,180.79,31333,1,0
2,3,2,180.79,31333,0,0
1,2,0,128.05,31345,0,0
2,3,0,128.05,31345,0,0
1,2,0,112.68,31355,0,0
2,3,0,112.68,31355,0,0
1,1,0,549.26,31357,0,0
2,2,0,549.26,31357,0,0
1,1,0,107.34,31365,0,0
2,2,0,107.34,31365,1,0
1,4,0,414.26,31402,2,0
2,5,0,414.26,31402,0,0
1,2,0,128.05,31417,0,0
2,3,0,128.05,31417,0,0
1,2,0,68.86,31425,0,0
2,3,0,68.86,31425,0,0
1,2,0,112.31,31438,0,0
2,3,0,112.31,31438,0,0
1,2,2,343.49,31443,0,0
2,3,0,343.49,31443,1,0
1,2,0,116.43,31444,0,0
2,3,0,116.43,31444,0,0
1,2,0,320.07,31472,0,0
2,3,0,320.07,31472,0,0
1,2,0,80.73,31478,0,0
2,3,0,80.73,31478,0,0
1,2,0,177.96,31513,0,0
2,3,0,177.96,31513,0,0
1,2,0,242.02,31547,0,1
2,3,0,242.02,31547,0,1
1,2,0,38.74,31563,0,0
2,3,0,38.74,31563,0,0
1,2,0,147.95,31565,0,0
2,3,0,147.95,31565,0,0
1,2,0,182.53,31566,1,0
2,3,0,182.53,31566,0,2
1,2,0,146.65,31569,0,0
2,3,0,146.65,31569,0,0
1,2,1,122.75,31571,0,3
2,3,0,122.75,31571,0,4
1,4,0,-0.5,31599,0,0
2,5,0,-0.5,31599,0,0
1,2,0,109.01,31612,0,0
2,3,0,109.01,31612,0,0
1,2,0,152.43,31622,0,0
2,3,0,152.43,31622,0,0
1,4,0,203.06,31630,1,0
2,5,0,203.06,31630,1,0
1,4,0,155.8,31637,0,0
2,5,0,155.8,31637,0,0
1,1,0,62.08,31639,1,0
2,2,0,62.08,31639,1,0
1,2,0,553.24,31641,0,0
2,3,0,553.24,31641,0,0
1,4,0,61.12,31651,0,0
2,5,1,61.12,31651,0,0
1,2,1,74.26,31657,0,0
2,3,1,74.26,31657,0,0
1,2,2,70.26,31658,1,0
2,3,1,70.26,31658,1,0
1,4,0,175.03,31684,0,0
2,5,0,175.03,31684,0,0
1,3,0,256.76,31711,1,0
2,4,0,256.76,31711,1,0
1,1,0,173.99,31738,0,0
2,2,0,173.99,31738,0,0
1,2,0,152.26,31745,0,0
2,3,0,152.26,31745,0,0
1,4,0,204.98,31747,2,0
2,5,0,204.98,31747,1,0
1,2,0,173.99,31757,0,0
2,3,0,173.99,31757,0,0
1,2,0,136.77,31770,0,0
2,3,0,136.77,31770,1,0
1,2,0,175.36,31776,0,2
2,3,0,175.36,31776,0,1
1,4,0,184.85,31799,1,0
2,5,0,184.85,31799,0,0
1,2,0,150.6,31809,1,0
2,3,0,150.6,31809,0,0
1,2,0,292.73,31840,0,0
2,3,0,292.73,31840,0,0
1,2,0,173.99,31847,0,0
2,3,0,173.99,31847,0,0
1,2,0,57.31,31870,0,0
2,3,0,57.31,31870,0,0
1,2,0,97.38,31893,0,0
2,3,0,97.38,31893,0,0
1,3,0,135.45,31927,0,0
2,4,0,135.45,31927,0,0
1,2,0,189.98,31938,0,0
2,3,0,189.98,31938,1,0
1,2,1,164.74,31950,0,0
2,3,0,164.74,31950,0,0
1,2,1,193.11,31964,0,0
2,3,1,193.11,31964,0,0
1,4,0,209.2,31990,0,2
2,5,0,209.2,31990,1,2
1,2,0,53.0,32007,0,0
2,3,0,53.0,32007,0,0
1,2,0,515.81,32011,0,0
2,3,0,515.81,32011,0,0
1,2,0,158.04,32016,0,0
2,3,1,158.04,32016,0,0
1,2,0,186.74,32031,0,0
2,3,0,186.74,32031,0,0
1,1,0,228.51,32042,1,0
2,2,0,228.51,32042,0,0
1,2,2,156.19,32115,0,0
2,3,1,156.19,32115,0,0
1,2,0,282.09,32137,0,0
2,3,0,282.09,32137,0,0
1,2,2,326.95,32146,3,0
2,3,0,326.95,32146,2,0
1,2,0,103.79,32199,0,0
2,3,0,103.79,32199,0,0
1,2,1,428.46,32208,0,0
2,3,2,428.46,32208,0,0
1,2,0,121.22,32214,0,0
2,3,0,121.22,32214,0,0
1,2,0,186.18,32216,0,0
2,3,0,186.18,32216,0,0
1,2,1,295.1,32221,1,0
2,3,1,295.1,32221,0,0
1,2,0,39.87,32226,0,0
2,3,0,39.87,32226,0,0
1,2,0,230.96,32233,0,0
2,3,0,230.96,32233,0,0
1,2,0,62.08,32252,0,0
2,3,0,62.08,32252,0,0
1,2,0,161.78,32253,1,0
2,3,0,161.78,32253,0,0
1,1,0,110.4,32292,0,0
2,2,0,110.4,32292,0,0
1,2,0,48.9,32305,0,0
2,3,0,48.9,32305,0,0
1,2,0,444.02,32315,0,0
2,3,0,444.02,32315,0,0
1,2,0,165.04,32321,1,0
2,3,0,165.04,32321,0,0
1,1,0,182.51,32325,0,0
2,2,0,182.51,32325,0,0
1,2,0,208.71,32329,0,0
2,3,0,208.71,32329,0,0
1,3,1,200.33,32348,0,1
2,4,1,200.33,32348,1,1
1,4,0,387.74,32368,2,0
2,5,0,387.74,32368,1,0
1,2,0,302.31,32376,0,0
2,3,0,302.31,32376,1,0
1,2,1,373.36,32381,0,0
2,3,2,373.36,32381,0,0
1,1,0,158.04,32389,2,0
2,2,0,158.04,32389,0,0
1,2,0,140.55,32413,0,0
2,3,0,140.55,32413,0,0
1,2,0,181.54,32428,0,0
2,3,0,181.54,32428,0,0
1,2,0,170.63,32438,0,0
2,3,0,170.63,32438,0,0
1,2,0,152.37,32440,0,0
2,3,0,152.37,32440,0,0
1,3,0,100.36,32476,0,0
2,4,0,100.36,32476,0,0
1,2,0,186.9,32483,0,0
2,3,0,186.9,32483,1,0
1,2,0,91.0,32485,0,0
2,3,0,91.0,32485,0,0
1,2,1,265.29,32491,1,0
2,3,1,265.29,32491,2,0
1,2,0,58.15,32522,0,0
2,3,0,58.15,32522,0,0
1,3,0,93.22,32531,0,0
2,4,0,93.22,32531,1,0
1,2,0,124.84,32548,0,0
2,3,0,124.84,32548,0,0
1,2,0,256.29,32564,0,0
2,3,0,256.29,32564,0,0
1,2,0,334.07,32565,0,0
2,3,0,334.07,32565,0,0
1,2,0,230.96,32579,0,0
2,3,0,230.96,32579,0,0
1,2,0,112.68,32612,0,0
2,3,0,112.68,32612,0,0
1,2,0,214.9,32613,0,0
2,3,0,214.9,32613,0,0
1,2,1,62.08,32616,0,0
2,3,0,62.08,32616,0,0
1,2,0,57.83,32620,0,0
2,3,0,57.83,32620,1,0
1,2,0,71.68,32621,0,0
2,3,0,71.68,32621,0,0
1,2,0,570.28,32639,1,0
2,3,0,570.28,32639,0,0
1,2,0,190.32,32643,0,0
2,3,0,190.32,32643,0,0
1,2,0,114.18,32644,0,0
2,3,0,114.18,32644,1,0
1,2,2,370.82,32670,0,0
2,3,0,370.82,32670,1,0
1,2,0,121.53,32686,0,0
2,3,0,121.53,32686,0,0
1,3,0,109.29,32688,0,0
2,4,0,109.29,32688,0,0
1,4,0,102.92,32702,0,0
2,5,0,102.92,32702,0,0
1,2,0,102.92,32706,0,0
2,3,0,102.92,32706,0,0
1,3,0,190.32,32710,0,0
2,4,0,190.32,32710,0,0
1,2,0,112.68,32720,0,0
2,3,0,112.68,32720,0,0
1,2,0,157.52,32721,0,0
2,3,0,157.52,32721,0,0
1,2,0,58.54,32724,1,0
2,3,0,58.54,32724,1,0
1,2,0,172.51,32728,0,0
2,3,0,172.51,32728,0,0
1,4,0,102.53,32729,0,0
2,5,0,102.53,32729,0,2
1,2,0,191.59,32735,0,0
2,3,0,191.59,32735,0,0
1,2,0,102.92,32737,0,0
2,3,0,102.92,32737,0,0
1,2,0,166.37,32747,0,0
2,3,0,166.37,32747,0,0
1,2,0,225.39,32754,0,0
2,3,0,225.39,32754,0,0
1,2,0,127.11,32756,0,0
2,3,0,127.11,32756,2,0
1,2,0,292.73,32759,0,0
2,3,0,292.73,32759,0,0
1,4,0,61.24,32761,0,0
2,5,0,61.24,32761,0,0
1,2,0,806.18,32769,0,0
2,3,0,806.18,32769,0,0
1,1,0,-0.5,32772,0,0
2,2,0,-0.5,32772,0,0
1,1,0,-0.5,32773,1,0
2,2,0,-0.5,32773,0,0
1,2,0,-0.5,32781,0,0
2,3,0,-0.5,32781,0,0
1,2,0,82.82,32783,0,0
2,3,0,82.82,32783,0,0
1,2,0,100.81,32803,0,0
2,3,0,100.81,32803,0,0
1,2,0,262.08,32835,3,0
2,3,0,262.08,32835,1,0
1,3,0,555.22,32857,0,0
2,4,0,555.22,32857,0,0
1,2,0,82.86,32862,0,0
2,3,0,82.86,32862,0,0
1,2,0,194.56,32887,0,0
2,3,0,194.56,32887,0,0
1,3,0,152.65,32908,0,0
2,4,0,152.65,32908,0,0
1,3,0,73.17,32926,0,0
2,4,0,73.17,32926,0,0
1,3,0,181.17,32928,0,0
2,4,0,181.17,32928,0,0
1,3,0,149.15,32931,0,0
2,4,0,149.15,32931,0,0
1,3,0,49.18,32942,0,0
2,4,0,49.18,32942,0,0
1,3,0,99.0,32943,0,0
2,4,0,99.0,32943,0,0
1,3,0,100.75,32944,0,0
2,4,0,100.75,32944,0,0
1,3,0,59.81,32947,0,0
2,4,0,59.81,32947,0,0
1,3,0,54.63,32976,1,0
2,4,0,54.63,32976,1,0
1,3,0,78.07,32977,0,0
2,4,0,78.07,32977,0,0
1,3,0,78.07,32986,0,0
2,4,0,78.07,32986,0,0
1,3,0,70.4,32990,2,0
2,4,0,70.4,32990,2,0
1,3,0,226.93,33000,0,0
2,4,0,226.93,33000,0,0
1,3,0,137.57,33030,0,0
2,4,0,137.57,33030,0,0
1,3,0,45.05,33031,0,0
2,4,0,45.05,33031,0,0
1,3,0,46.99,33032,0,0
2,4,0,46.99,33032,0,0
1,3,0,62.08,33036,0,0
2,4,0,62.08,33036,0,0
1,3,0,162.43,33053,0,0
2,4,0,162.43,33053,0,0
1,3,0,102.53,33054,0,0
2,4,0,102.53,33054,0,0
1,3,0,170.01,33069,0,0
2,4,0,170.01,33069,0,0
1,3,0,108.13,33081,0,0
2,4,0,108.13,33081,0,0
1,3,3,195.06,33083,0,0
2,4,2,195.06,33083,0,1
1,3,0,143.22,33084,0,0
2,4,0,143.22,33084,0,0
1,3,0,78.02,33109,0,0
2,4,0,78.02,33109,0,0
1,3,0,237.8,33110,0,0
2,4,0,237.8,33110,0,0
1,3,0,311.4,33124,0,0
2,4,0,311.4,33124,0,0
1,3,0,115.96,33133,0,0
2,4,0,115.96,33133,0,0
1,3,0,185.48,33143,0,0
2,4,0,185.48,33143,0,0
1,3,0,111.77,33151,0,0
2,4,0,111.77,33151,0,0
1,3,0,115.96,33156,0,0
2,4,0,115.96,33156,0,0
1,3,0,110.16,33157,0,0
2,4,0,110.16,33157,0,0
1,3,0,121.53,33158,0,0
2,4,0,121.53,33158,0,0
1,3,0,596.59,33170,0,0
2,4,0,596.59,33170,0,0
1,3,0,78.07,33174,0,0
2,4,0,78.07,33174,0,0
1,3,0,107.75,33187,0,0
2,4,0,107.75,33187,0,0
1,3,0,230.96,33189,0,0
2,4,0,230.96,33189,0,0
1,3,0,54.54,33190,0,0
2,4,0,54.54,33190,0,0
1,3,0,70.56,33192,0,0
2,4,0,70.56,33192,0,0
1,4,0,155.8,33204,0,0
2,5,0,155.8,33204,0,0
1,3,0,120.43,33210,0,0
2,4,0,120.43,33210,0,0
1,3,0,54.54,33213,0,0
2,4,0,54.54,33213,0,0
1,3,0,69.45,33222,1,0
2,4,0,69.45,33222,1,0
1,3,0,337.26,33223,0,0
2,4,0,337.26,33223,0,0
1,3,0,70.4,33224,0,2
2,4,0,70.4,33224,0,0
1,3,0,75.44,33225,0,0
2,4,0,75.44,33225,0,0
1,2,0,-0.5,33236,0,0
2,3,0,-0.5,33236,0,0
1,4,0,-0.5,33239,0,0
2,5,0,-0.5,33239,0,0
1,4,1,-0.5,33245,0,0
2,5,0,-0.5,33245,0,1
1,3,0,-0.5,33246,0,0
2,4,0,-0.5,33246,0,0
1,3,0,-0.5,33247,0,0
2,4,0,-0.5,33247,0,0
1,2,0,-0.5,33254,1,0
2,3,0,-0.5,33254,0,0
1,3,0,-0.5,33260,0,0
2,4,0,-0.5,33260,0,0
