hhno,pagey,pdiary,pgend,pno,ppaidprk,pproxy,pptyp,psaudist,psautime,psexpfac,pspcl,pstaz,pstyp,ptpass,puwarrp,puwdepp,puwmode,pwaudist,pwautime,pwpcl,pwtaz,pwtyp
30153,1,1,2,4,-1,1,8,-1.0,-1.0,137.3,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30157,27,1,2,1,-1,0,1,-1.0,-1.0,964.56,-1,-1,0,0,8,8,5,10.24,30.85,463118,17,1
30157,33,1,1,2,-1,1,1,-1.0,-1.0,964.56,-1,-1,0,0,-1,-1,-1,0.34,9.08,518947,550,1
30158,55,1,2,1,-1,0,2,-1.0,-1.0,124.16,-1,-1,0,1,8,9,1,0.9,7.55,333948,312,2
30158,55,1,1,2,-1,1,1,-1.0,-1.0,124.16,-1,-1,0,0,-1,-1,-1,1.2,11.02,415335,281,1
30162,53,1,2,1,-1,0,2,-1.0,-1.0,167.72,-1,-1,0,0,8,5,3,3.01,16.28,290316,182,2
30196,63,1,2,1,-1,0,4,-1.0,-1.0,461.93,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30203,62,1,2,1,-1,0,4,-1.0,-1.0,307.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30203,63,1,1,2,-1,0,2,-1.0,-1.0,307.79,-1,-1,0,0,-1,-1,3,2.26,13.68,815092,2774,2
30230,70,1,2,1,-1,0,2,-1.0,-1.0,272.29,-1,-1,0,0,-1,-1,-1,1.89,9.93,696636,2973,2
30230,75,1,1,2,-1,0,1,-1.0,-1.0,272.29,-1,-1,0,0,-1,-1,-1,1.89,9.93,696636,2973,1
30235,62,1,2,1,-1,0,4,-1.0,-1.0,331.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30235,63,1,1,2,-1,1,4,-1.0,-1.0,331.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30256,31,1,1,1,-1,0,1,-1.0,-1.0,538.91,-1,-1,0,0,1,2,3,2.48,11.44,743337,3174,1
30256,32,1,2,2,-1,1,4,-1.0,-1.0,538.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30256,14,1,1,3,-1,1,7,0.26,5.02,538.91,863518,3236,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30256,3,1,2,4,-1,1,8,-1.0,-1.0,538.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30256,1,1,2,5,-1,1,8,-1.0,-1.0,538.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30257,77,1,1,1,-1,0,3,-1.0,-1.0,306.11,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30257,72,1,2,2,-1,1,3,-1.0,-1.0,306.11,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30261,71,1,1,1,-1,2,3,-1.0,-1.0,351.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30261,67,1,2,2,-1,0,3,-1.0,-1.0,351.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30264,75,1,2,1,-1,0,3,-1.0,-1.0,288.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30264,73,1,2,2,-1,0,3,-1.0,-1.0,288.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30280,56,1,2,1,-1,0,1,-1.0,-1.0,123.55,-1,-1,0,0,-1,-1,-1,27.2,58.47,142149,1349,1
30298,56,1,1,1,-1,0,1,-1.0,-1.0,605.12,-1,-1,0,0,-1,-1,-1,12.44,35.92,737259,3377,1
30298,50,1,2,2,-1,0,2,-1.0,-1.0,605.12,-1,-1,0,0,-1,-1,-1,8.25,34.02,722951,3269,2
30298,19,1,2,3,-1,0,2,-1.0,-1.0,605.12,-1,-1,0,0,-1,-1,-1,8.25,34.02,722951,3269,2
30301,31,1,1,1,-1,0,1,-1.0,-1.0,472.47,-1,-1,0,1,-1,-1,3,39.25,86.83,361138,611,1
30301,33,1,2,2,-1,0,1,-1.0,-1.0,472.47,-1,-1,0,0,1,1,3,27.05,68.69,218235,983,1
30301,8,1,1,3,-1,2,7,-1.0,-1.0,472.47,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30305,53,1,1,1,-1,0,4,-1.0,-1.0,458.75,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30305,55,1,2,2,-1,1,1,-1.0,-1.0,458.75,-1,-1,0,0,-1,-1,-1,22.03,241.6,765632,2782,1
30333,66,1,1,1,-1,0,3,-1.0,-1.0,351.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30333,70,1,2,2,-1,0,3,-1.0,-1.0,351.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30349,50,1,1,1,-1,0,4,-1.0,-1.0,91.96,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30378,59,1,1,1,-1,0,1,-1.0,-1.0,156.36,-1,-1,0,0,-1,-1,3,8.4,24.25,179627,1167,1
30417,59,1,1,1,-1,0,1,-1.0,-1.0,275.86,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
30417,58,1,2,2,-1,0,1,-1.0,-1.0,275.86,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
30430,45,1,2,1,-1,0,2,-1.0,-1.0,562.55,-1,-1,0,0,7,9,3,5.55,19.08,65125,1782,2
30430,47,1,1,2,-1,1,1,-1.0,-1.0,562.55,-1,-1,0,0,-1,-1,-1,0.73,4.93,229064,1907,1
30430,16,1,1,3,-1,1,6,-1.0,-1.0,562.55,0,-1,1,0,-1,-1,-1,3.43,17.36,432796,1932,2
30430,14,1,2,4,-1,1,7,10.23,32.48,562.55,182219,1725,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30439,35,1,2,1,-1,0,2,-1.0,-1.0,295.78,-1,-1,0,0,6,1,3,29.76,48.27,228383,1587,2
30439,37,1,1,2,-1,1,1,-1.0,-1.0,295.78,-1,-1,0,0,-1,-1,-1,34.4,57.55,147776,514,1
30439,8,1,1,3,-1,1,7,5.06,16.4,295.78,505605,1990,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30439,5,1,1,4,-1,1,7,5.06,16.4,295.78,505605,1990,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30496,51,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,1,1,3,12.49,36.81,579749,3626,1
30496,49,1,1,2,-1,1,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,56.07,302.82,1145265,2309,1
30500,49,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,4,5,6,15.86,49.54,147809,500,1
30502,56,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,5,3,3,17.41,58.86,464020,631,1
30502,59,1,1,2,-1,1,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,23.56,64.15,207,873,1
30502,17,1,2,3,-1,0,6,13.08,38.73,-1.0,1148625,2431,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30519,30,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,3.47,15.45,957944,2494,1
30521,40,1,2,1,-1,0,2,-1.0,-1.0,389.71,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,2
30521,43,1,1,2,-1,1,1,-1.0,-1.0,389.71,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
30521,18,1,2,3,-1,1,2,1.13,6.52,389.71,1135506,2540,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
30521,16,1,1,4,-1,1,2,1.13,6.52,389.71,1135506,2540,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
30521,14,1,1,5,-1,1,7,1.13,6.52,389.71,1135506,2540,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30521,12,1,1,6,-1,1,7,1.13,6.52,389.71,1135506,2540,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30537,58,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,5,3,6,20.5,56.27,175248,1615,1
30537,61,1,1,2,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,4,9,3,23.18,58.86,500934,1509,1
30538,57,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,3,2,3,21.88,243.28,74320,305,1
30539,45,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,0,-1.0,-1.0,-1,-1,1
30539,52,1,1,2,-1,1,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
30539,92,1,1,3,-1,1,3,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30539,88,1,2,4,-1,1,3,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30543,39,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,6,19.98,60.81,41075,492,1
30543,37,1,1,2,-1,1,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,12.08,41.5,409741,13,1
30543,15,1,1,3,-1,1,7,2.93,12.42,-1.0,1131696,2520,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30543,7,1,2,4,-1,1,7,2.49,9.79,-1.0,958934,2606,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30543,5,1,2,5,-1,1,7,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30543,1,1,1,6,-1,1,8,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30546,62,1,2,1,-1,0,1,-1.0,-1.0,304.52,-1,-1,0,0,-1,-1,3,4.97,21.68,41478,1534,1
30548,51,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,8,7,5,5.31,18.9,816384,2985,1
30563,63,1,2,1,-1,0,4,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30575,21,1,2,1,-1,0,1,8.27,33.12,-1.0,416157,457,1,1,-1,-1,6,23.72,57.21,1132944,2597,1
30576,37,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,5,5,5,4.61,18.05,860472,2964,1
30576,34,1,2,2,-1,0,4,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30576,14,1,2,3,-1,2,7,1.14,7.35,-1.0,696756,2976,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30576,12,1,2,4,-1,2,7,1.24,7.76,-1.0,697111,2984,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30576,11,1,2,5,-1,2,7,1.24,7.76,-1.0,697111,2984,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30580,54,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,4.74,15.32,50089,1089,1
30580,27,1,2,2,-1,0,2,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,9.07,32.95,188989,1062,2
30580,25,1,2,3,-1,0,5,9.07,32.95,-1.0,115790,1062,1,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30580,18,1,1,4,-1,0,6,1.9,6.57,-1.0,78426,1109,1,0,-1,-1,-1,13.84,33.44,928677,2959,2
30601,61,1,1,1,-1,0,1,0.92,5.32,-1.0,1132724,2587,2,1,2,9,6,24.21,44.63,1152548,2373,1
30601,49,1,2,2,-1,1,2,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,0.92,5.32,1132724,2587,2
30601,20,1,2,3,-1,1,5,-1.0,-1.0,-1.0,0,-1,1,1,-1,-1,-1,13.44,50.19,74320,305,2
30601,10,1,1,4,-1,1,7,9.39,29.58,-1.0,1147858,2394,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30608,56,1,1,1,-1,0,1,-1.0,-1.0,347.98,-1,-1,0,0,2,1,3,-1.0,-1.0,-1,-1,1
30608,57,1,2,2,-1,0,1,-1.0,-1.0,347.98,-1,-1,0,1,7,4,6,23.92,58.14,147857,515,1
30631,50,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,5,2,0,27.24,62.1,147855,515,1
30633,31,1,1,1,-1,2,5,-1.0,-1.0,1171.26,0,-1,1,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30633,31,1,2,2,-1,0,1,-1.0,-1.0,1171.26,-1,-1,0,0,3,2,3,2.05,9.65,424073,1733,1
30642,46,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,6,16.76,53.6,148598,435,1
30642,42,1,2,2,-1,1,4,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30642,7,1,1,3,-1,1,7,1.27,8.55,-1.0,960279,2515,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30642,1,1,2,4,-1,1,8,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30652,57,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,9,9,5,17.03,33.62,763593,2876,1
30678,41,1,2,1,-1,0,1,-1.0,-1.0,269.44,-1,-1,0,0,-1,-1,3,10.15,25.57,6798,2061,1
30685,41,1,2,1,-1,0,1,-1.0,-1.0,77.48,-1,-1,0,0,5,4,3,9.06,37.63,277018,430,1
30717,65,1,2,1,-1,0,3,-1.0,-1.0,1178.62,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30717,79,1,1,2,-1,1,3,-1.0,-1.0,1178.62,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30727,53,1,1,1,-1,0,4,-1.0,-1.0,143.4,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30727,56,1,2,2,-1,1,1,-1.0,-1.0,143.4,-1,-1,0,0,-1,-1,-1,25.41,51.88,1145208,2309,1
30734,36,1,1,1,-1,0,1,-1.0,-1.0,130.54,-1,-1,0,0,-1,-1,-1,8.94,34.6,463475,444,1
30734,34,1,2,2,-1,0,4,-1.0,-1.0,130.54,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30734,3,1,1,3,-1,0,8,-1.0,-1.0,130.54,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30734,1,1,1,4,-1,0,8,-1.0,-1.0,130.54,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30736,44,1,2,1,-1,0,4,-1.0,-1.0,275.17,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30736,42,1,1,2,-1,1,1,-1.0,-1.0,275.17,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
30736,13,1,1,3,-1,1,7,1.67,7.81,275.17,1145566,2407,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30736,11,1,1,4,-1,1,7,3.55,15.38,275.17,1145617,2414,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30736,8,1,2,5,-1,1,7,2.6,10.81,275.17,1068275,2406,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30760,63,1,2,1,-1,0,2,-1.0,-1.0,314.88,-1,-1,0,0,8,5,3,1.05,8.19,872854,3465,2
30774,53,1,2,1,-1,0,2,-1.0,-1.0,320.41,-1,-1,0,0,7,1,3,8.71,25.9,226908,2009,2
30774,53,1,1,2,-1,1,1,-1.0,-1.0,320.41,-1,-1,0,0,-1,-1,-1,13.3,29.16,179627,1167,1
30774,15,1,1,3,-1,1,7,2.17,8.69,320.41,26340,1292,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30776,56,1,2,1,-1,0,1,-1.0,-1.0,446.43,-1,-1,0,1,-1,-1,0,3.08,17.85,779135,2813,1
30776,55,1,1,2,-1,1,1,-1.0,-1.0,446.43,-1,-1,0,0,-1,-1,-1,1.99,13.82,924075,2798,1
30778,67,1,2,1,-1,0,2,-1.0,-1.0,333.08,-1,-1,0,0,-1,-1,3,10.58,22.41,735309,3315,2
30791,63,1,1,1,-1,0,1,-1.0,-1.0,191.99,-1,-1,0,0,1,1,3,3.08,11.15,552251,1684,1
30794,33,1,2,1,-1,0,1,-1.0,-1.0,478.14,-1,-1,0,0,6,6,4,13.52,32.49,552131,1685,1
30796,35,1,2,1,-1,0,2,21.27,57.63,642.9,90889,1881,2,1,-1,-1,0,1.38,8.5,986552,2257,2
30797,39,1,2,1,-1,0,2,-1.0,-1.0,490.1,-1,-1,0,0,8,9,3,14.97,36.72,82810,1686,2
30797,42,1,1,2,-1,0,1,-1.0,-1.0,490.1,-1,-1,0,0,-1,-1,3,21.69,52.15,983299,2584,1
30797,8,1,1,3,-1,1,7,2.09,9.53,490.1,1136889,2552,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30798,66,1,2,1,-1,0,3,-1.0,-1.0,165.27,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30798,71,1,1,2,-1,1,3,-1.0,-1.0,165.27,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30807,28,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,19.93,60.68,42650,448,1
30807,26,1,1,2,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,5.1,17.98,1137704,2564,1
30824,65,1,2,1,-1,0,3,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30829,49,1,2,1,-1,0,4,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30833,70,1,2,1,-1,0,2,-1.0,-1.0,194.66,-1,-1,0,0,8,1,3,3.88,13.35,1159021,2318,2
30834,57,1,1,1,-1,0,2,-1.0,-1.0,812.1,-1,-1,0,0,7,9,3,2.97,14.05,988192,2281,2
30834,55,1,2,2,-1,1,1,-1.0,-1.0,812.1,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
30834,16,1,1,3,-1,1,6,-1.0,-1.0,812.1,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30856,66,1,2,1,-1,0,3,-1.0,-1.0,120.02,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30856,66,1,1,2,-1,0,1,-1.0,-1.0,120.02,-1,-1,0,0,-1,-1,0,3.33,20.1,59026,520,1
30859,62,1,2,1,-1,0,2,-1.0,-1.0,94.76,-1,-1,0,0,6,4,3,10.88,26.73,1047250,2596,2
30875,35,1,2,1,-1,0,2,-1.0,-1.0,97.8,-1,-1,0,0,-1,-1,0,1.22,7.67,210331,244,2
30875,37,1,1,2,-1,0,1,-1.0,-1.0,97.8,-1,-1,0,1,9,9,5,5.94,25.25,147865,499,1
30890,37,1,1,1,-1,0,1,-1.0,-1.0,226.68,-1,-1,0,0,-1,-1,3,18.23,38.72,745073,3217,1
30891,67,1,1,1,-1,2,3,-1.0,-1.0,272.84,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30891,63,1,2,2,-1,0,4,-1.0,-1.0,272.84,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30894,27,1,2,1,-1,0,4,-1.0,-1.0,445.01,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30894,7,1,2,2,-1,1,7,1.15,6.03,445.01,944822,3208,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30894,4,1,1,3,-1,1,8,6.8,18.56,445.01,735814,3371,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30894,1,1,1,4,-1,1,8,-1.0,-1.0,445.01,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30927,38,1,1,1,-1,0,1,-1.0,-1.0,573.13,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
30927,37,1,2,2,-1,0,4,-1.0,-1.0,573.13,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30927,13,1,1,3,-1,0,7,6.44,20.67,573.13,731403,3426,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30927,11,1,2,4,-1,0,7,1.87,11.49,573.13,869383,3441,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30927,10,1,1,5,-1,0,7,1.87,11.49,573.13,869383,3441,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30928,43,1,2,1,-1,0,5,15.76,33.61,618.44,694277,2827,2,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30928,42,1,1,2,-1,0,1,-1.0,-1.0,618.44,-1,-1,0,0,-1,-1,-1,7.91,22.58,232369,1168,1
30928,12,1,2,3,-1,1,7,2.11,7.99,618.44,740877,3142,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30928,7,1,1,4,-1,1,7,2.11,7.99,618.44,740877,3142,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30928,4,1,1,5,-1,1,8,15.76,33.61,618.44,694277,2827,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30959,36,1,2,1,-1,0,4,-1.0,-1.0,637.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30959,12,1,2,2,-1,1,7,3.74,22.97,637.08,1500003,3354,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30959,9,1,1,3,-1,1,7,3.74,22.97,637.08,1500003,3354,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30959,8,1,1,4,-1,1,7,3.74,22.97,637.08,1500003,3354,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30971,31,1,2,1,-1,0,2,-1.0,-1.0,325.7,-1,-1,0,0,-1,-1,3,2.59,10.45,158070,2006,2
30971,33,1,1,2,-1,1,1,-1.0,-1.0,325.7,-1,-1,0,0,-1,-1,-1,31.29,54.42,474444,1984,1
30971,3,1,1,3,-1,1,8,-1.0,-1.0,325.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30971,1,1,2,4,-1,1,8,-1.0,-1.0,325.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30986,59,1,2,1,-1,2,2,-1.0,-1.0,386.37,-1,-1,0,0,-1,-1,-1,30.03,61.64,257063,874,2
30986,67,1,1,2,-1,0,3,-1.0,-1.0,386.37,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
30992,51,1,1,1,-1,0,4,-1.0,-1.0,488.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30998,37,1,2,1,-1,0,5,-1.0,-1.0,274.11,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
30998,40,1,1,2,-1,0,1,-1.0,-1.0,274.11,-1,-1,0,1,-1,-1,-1,18.82,150.16,361132,631,1
30998,3,1,2,3,-1,0,8,2.11,14.45,274.11,43854,2085,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
30999,999,1,2,1,-1,0,1,-1.0,-1.0,324.86,-1,-1,0,0,9,9,3,14.43,24.66,370832,1053,1
31028,67,1,1,1,-1,2,3,-1.0,-1.0,172.33,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
31028,62,1,2,2,-1,0,4,-1.0,-1.0,172.33,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31038,57,1,1,1,-1,0,4,-1.0,-1.0,328.29,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31040,39,1,2,1,-1,0,1,-1.0,-1.0,347.98,-1,-1,0,0,6,6,3,44.34,69.78,539735,1139,1
31040,47,1,1,2,-1,1,1,-1.0,-1.0,347.98,-1,-1,0,0,-1,-1,-1,7.86,26.38,218651,1443,1
31047,38,1,1,1,-1,0,4,-1.0,-1.0,386.63,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31047,35,1,2,2,-1,0,1,-1.0,-1.0,386.63,-1,-1,0,0,-1,-1,-1,2.1,10.38,175248,1615,1
31078,63,1,2,1,-1,0,1,-1.0,-1.0,580.51,-1,-1,0,0,8,6,3,1.73,12.91,12975,2088,1
31078,66,1,1,2,-1,1,1,-1.0,-1.0,580.51,-1,-1,0,0,-1,-1,-1,1.73,12.91,12975,2088,1
31095,38,1,2,1,-1,0,1,-1.0,-1.0,423.85,-1,-1,0,0,-1,-1,3,23.69,59.8,148086,584,1
31095,39,1,1,2,-1,1,1,-1.0,-1.0,423.85,-1,-1,0,0,-1,-1,-1,8.79,29.96,286374,968,1
31095,14,1,2,3,-1,1,7,0.48,3.94,423.85,522003,1226,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31095,12,1,1,4,-1,1,7,0.89,5.46,423.85,244439,1214,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31116,45,1,2,1,-1,0,2,-1.0,-1.0,326.54,-1,-1,0,0,8,2,3,13.97,44.47,22842,1671,2
31116,44,1,1,2,-1,1,1,-1.0,-1.0,326.54,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
31116,16,1,2,3,-1,1,6,2.21,10.83,326.54,135749,1897,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31116,12,1,2,4,-1,1,7,7.47,18.89,326.54,159471,1919,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31116,8,1,1,5,-1,1,7,2.21,10.83,326.54,91202,1897,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31118,41,1,2,1,-1,0,4,-1.0,-1.0,337.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31118,41,1,1,2,-1,0,1,-1.0,-1.0,337.08,-1,-1,0,0,-1,-1,-1,10.44,31.11,778231,3364,1
31118,10,1,2,3,-1,0,7,2.87,12.18,337.08,775540,3377,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31118,9,1,1,4,-1,0,7,2.87,12.18,337.08,775540,3377,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31119,43,1,2,1,-1,0,1,-1.0,-1.0,157.71,-1,-1,0,0,9,9,3,16.18,38.22,1145208,2309,1
31137,80,1,2,1,-1,0,3,-1.0,-1.0,291.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31146,40,1,1,1,-1,0,1,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,1.25,9.35,224976,1550,1
31146,39,1,2,2,-1,0,4,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31146,5,1,1,3,-1,0,7,1.18,6.43,422.16,328226,1602,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31146,2,1,2,4,-1,0,8,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
31186,40,1,1,1,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,1,-1,-1,-1,8.23,32.93,519459,630,1
31186,47,1,2,2,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,1,-1,-1,-1,8.78,34.36,464067,655,1
31228,39,1,2,1,-1,0,1,-1.0,-1.0,675.75,-1,-1,0,0,1,1,-1,-1.0,-1.0,-1,-1,1
