GEOID,Large_Area,PSRC_TAZ,BKR_TAZ,External_Station,Station_Name,Total_IE,Total_EI,SOV_IE,SOV_EI,HOV_IE,HOV_EI
530530733021007,Pierce Other,3220,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530733021021,Pierce Other,3220,563,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530530733021036,Pierce Other,3220,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530733021037,Pierce Other,3220,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530733021058,Pierce Other,3231,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530733022029,Pierce Other,3231,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530733022030,Pierce Other,3231,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530734041010,Pierce Other,3282,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734041022,Pierce Other,3284,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734042009,Pierce Other,3282,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734042010,Pierce Other,3285,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734045004,Pierce Other,3281,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530530734045005,Pierce Other,3280,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530530734052003,Pierce Other,3286,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530530734052004,Pierce Other,3286,563,3744,I-5 Skagit,0.10,0.10,0.08,0.08,0.01,0.01
530530734061001,Pierce Other,3289,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734061006,Pierce Other,3289,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734063004,Pierce Other,3288,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530530734063005,Pierce Other,3232,563,3744,I-5 Skagit,0.77,0.10,0.62,0.08,0.08,0.01
530530734063010,Pierce Other,3288,563,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530530734063012,Pierce Other,3288,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734071005,Pierce Other,3235,563,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530530734071027,Pierce Other,3237,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734071032,Pierce Other,3237,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734072004,Pierce Other,3241,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734072005,Pierce Other,3241,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734072007,Pierce Other,3238,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530530734072008,Pierce Other,3238,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530530734072014,Pierce Other,3241,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530530734073002,Pierce Other,3241,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530734073006,Pierce Other,3239,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530734073007,Pierce Other,3239,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530530734073008,Pierce Other,3239,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530734082014,Pierce Other,3244,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530530735006005,Pierce Other,3151,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530539400012014,Tacoma,3079,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400012016,Tacoma,3079,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400021000,Tacoma,3094,561,3744,I-5 Skagit,0.00,0.87,0.00,0.70,0.00,0.09
530539400021008,Tacoma,3094,561,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530539400021017,Tacoma,3130,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400021018,Tacoma,3130,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400021028,Tacoma,3130,561,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530539400021044,Tacoma,3132,561,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530539400022000,Tacoma,3127,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022007,Tacoma,3120,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022014,Tacoma,3126,561,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530539400022019,Tacoma,3124,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022020,Tacoma,3124,561,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530539400022023,Tacoma,3127,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022028,Tacoma,3128,561,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530539400022029,Tacoma,3128,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022030,Tacoma,3128,561,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530539400022031,Tacoma,3129,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022034,Tacoma,3128,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022036,Tacoma,3121,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022039,Tacoma,3129,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022040,Tacoma,3125,561,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022042,Tacoma,3122,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022056,Tacoma,3182,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022057,Tacoma,3182,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022058,Tacoma,3181,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400022059,Tacoma,3181,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400022061,Tacoma,3181,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400023003,SW King,3094,561,3744,I-5 Skagit,0.19,0.39,0.15,0.31,0.02,0.04
530539400023008,Pierce Other,3094,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400023011,Tacoma,3094,561,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530539400032001,Pierce Other,3177,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400032004,Pierce Other,3178,563,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530539400033001,Tacoma,3179,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530539400033003,Tacoma,3179,563,3744,I-5 Skagit,0.68,0.00,0.54,0.00,0.07,0.00
530539400033004,Tacoma,3179,563,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530539400042000,Pierce Other,3276,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400044003,Pierce Other,3210,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400046006,Pierce Other,3248,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400046007,Pierce Other,3248,563,3744,I-5 Skagit,0.39,0.00,0.31,0.00,0.04,0.00
530539400046008,Pierce Other,3248,563,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530539400051003,Tacoma,3093,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400053000,SW King,3090,561,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400053013,Tacoma,3090,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400053015,SW King,3090,561,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530539400053016,Tacoma,3092,561,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530539400053017,Tacoma,3092,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400053018,Tacoma,3092,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400062013,Tacoma,3209,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400062015,Tacoma,3209,563,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530539400071001,Tacoma,3185,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400072014,Tacoma,3184,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400073007,Tacoma,3184,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400073008,Tacoma,3184,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400073009,Tacoma,3184,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400083012,Tacoma,3087,561,3744,I-5 Skagit,0.48,0.00,0.39,0.00,0.05,0.00
530539400083013,Tacoma,3087,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400091014,Pierce Other,3176,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400092019,Pierce Other,3175,563,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530539400101005,Pierce Other,3216,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400101013,Pierce Other,3216,563,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530539400101017,Pierce Other,3217,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400101024,Pierce Other,3215,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400101026,Pierce Other,3214,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400101032,Pierce Other,3215,563,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530539400101034,Pierce Other,3215,563,3744,I-5 Skagit,0.00,0.68,0.00,0.54,0.00,0.07
530539400102008,Pierce Other,3219,563,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530539400103009,Pierce Other,3245,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400103011,Pierce Other,3245,563,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400113020,Tacoma,3080,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530539400113021,Tacoma,3080,561,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530539400113023,Tacoma,3080,561,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610401001000,Everett,2254,554,3744,I-5 Skagit,1.16,0.00,0.93,0.00,0.12,0.00
530610401001002,Everett,2254,554,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530610401001014,Everett,2255,554,3744,I-5 Skagit,0.00,0.68,0.00,0.54,0.00,0.07
530610401001015,Everett,2255,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610401002011,Everett,2252,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610401002013,Everett,2252,554,3744,I-5 Skagit,0.00,2.71,0.00,2.17,0.00,0.27
530610401002020,Everett,2252,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610401002029,Everett,2252,554,3744,I-5 Skagit,0.00,1.74,0.00,1.39,0.00,0.17
530610401002030,Everett,2252,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610401002031,Everett,2253,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610401003000,Everett,2257,554,3744,I-5 Skagit,0.00,1.45,0.00,1.16,0.00,0.15
530610401003001,Everett,2257,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610401003020,Everett,2269,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610401004011,Everett,2255,554,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530610401004029,Everett,2255,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402001001,Everett,2251,554,3744,I-5 Skagit,2.81,0.00,2.25,0.00,0.28,0.00
530610402001002,Everett,2251,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402001005,Everett,2251,554,3744,I-5 Skagit,0.00,1.94,0.00,1.55,0.00,0.19
530610402002004,Everett,2250,554,3744,I-5 Skagit,0.00,1.07,0.00,0.85,0.00,0.11
530610402002005,Everett,2250,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402002012,Everett,2250,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610402002022,Everett,2261,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402003001,Everett,2259,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402003011,Everett,2260,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610402004000,Everett,2251,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610402004005,Everett,2259,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610402004006,Everett,2259,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610402004009,Everett,2259,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610403001002,Everett,2260,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610403001004,Everett,2260,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610403001005,Everett,2260,554,3744,I-5 Skagit,0.19,0.00,0.15,0.00,0.02,0.00
530610403001006,Everett,2260,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610403001007,Everett,2260,554,3744,I-5 Skagit,0.58,0.00,0.46,0.00,0.06,0.00
530610403001008,Everett,2260,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610403001012,Everett,2260,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610403001013,Everett,2258,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610403001014,Everett,2258,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610403001015,Everett,2260,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610403001025,Everett,2267,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610403001027,Everett,2267,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610403002010,Everett,2257,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610403002016,Everett,2260,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610403002017,Everett,2258,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610403002022,Everett,2258,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610403002023,Everett,2258,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404001000,Everett,2269,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404001002,Everett,2269,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610404001005,Everett,2271,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404001006,Everett,2271,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610404001007,Everett,2269,554,3744,I-5 Skagit,0.87,0.10,0.70,0.08,0.09,0.01
530610404001010,Everett,2269,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404001017,Everett,2272,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404001021,Everett,2270,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610404001022,Everett,2270,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610404001026,Everett,2270,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610404001028,Everett,2272,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610404002028,Everett,2268,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610404003008,Everett,2274,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610404003016,Everett,2272,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610405001001,Everett,2262,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610405001005,Everett,2289,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610405001017,Everett,2268,554,3744,I-5 Skagit,0.29,0.00,0.23,0.00,0.03,0.00
530610405001018,Everett,2268,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610405001022,Everett,2266,554,3744,I-5 Skagit,0.10,0.10,0.08,0.08,0.01,0.01
530610405001029,Everett,2290,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610405001032,Everett,2264,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610405001037,Everett,2264,554,3744,I-5 Skagit,0.10,0.19,0.08,0.15,0.01,0.02
530610405001045,Everett,2289,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610405002023,Everett,2265,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407001000,Everett,2268,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610407001001,Everett,2270,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407001003,Everett,2270,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407001004,Everett,2283,554,3744,I-5 Skagit,0.00,0.97,0.00,0.77,0.00,0.10
530610407001005,Everett,2283,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407001006,Everett,2283,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407001007,Everett,2285,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407001008,Everett,2283,554,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530610407001013,Everett,2283,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407001014,Everett,2284,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610407001016,Everett,2284,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407001018,Everett,2284,554,3744,I-5 Skagit,1.07,0.00,0.85,0.00,0.11,0.00
530610407002000,Everett,2293,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610407002003,Everett,2295,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407002004,Everett,2295,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407002005,Everett,2282,554,3744,I-5 Skagit,0.00,6.39,0.00,5.11,0.00,0.64
530610407002006,Everett,2293,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407002009,Everett,2295,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407002010,Everett,2295,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610407002011,Everett,2295,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407002014,Everett,2295,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610407002016,Everett,2293,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407002017,Everett,2295,554,3744,I-5 Skagit,0.00,0.68,0.00,0.54,0.00,0.07
530610407003000,Everett,2282,554,3744,I-5 Skagit,0.00,3.29,0.00,2.63,0.00,0.33
530610407003001,Everett,2280,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407003002,Everett,2280,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610407003003,Everett,2278,554,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530610407003004,Everett,2299,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407003006,Everett,2297,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407003007,Everett,2295,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407003008,Everett,2295,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407003010,Everett,2297,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407003015,Everett,2295,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407003018,Everett,2297,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004003,Everett,2268,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004005,Everett,2287,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004008,Everett,2287,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004009,Everett,2287,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004010,Everett,2287,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610407004018,Everett,2285,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610407004019,Everett,2285,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610407004020,Everett,2285,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004021,Everett,2285,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004022,Everett,2285,554,3744,I-5 Skagit,0.00,1.45,0.00,1.16,0.00,0.15
530610407004023,Everett,2286,554,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530610407004024,Everett,2285,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004025,Everett,2287,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004026,Everett,2287,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610407004027,Everett,2287,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610407004028,Everett,2288,554,3744,I-5 Skagit,0.00,1.65,0.00,1.32,0.00,0.16
530610407004029,Everett,2288,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004030,Everett,2288,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004032,Everett,2292,554,3744,I-5 Skagit,0.00,0.87,0.00,0.70,0.00,0.09
530610407004036,Everett,2286,554,3744,I-5 Skagit,0.00,1.36,0.00,1.08,0.00,0.14
530610407004039,Everett,2293,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004040,Everett,2293,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004041,Everett,2286,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004046,Everett,2290,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610407004051,Everett,2291,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004057,Everett,2291,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610407004058,Everett,2291,554,3744,I-5 Skagit,0.00,0.87,0.00,0.70,0.00,0.09
530610407004059,Everett,2291,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004066,Everett,2294,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004067,Everett,2293,554,3744,I-5 Skagit,0.00,1.74,0.00,1.39,0.00,0.17
530610407004068,Everett,2293,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610407004069,Everett,2292,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004072,Everett,2292,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610407004073,Everett,2292,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610407004074,Everett,2291,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610408001001,Everett,2299,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610408001002,Everett,2301,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610408001003,Everett,2299,554,3744,I-5 Skagit,0.10,0.00,0.08,0.00,0.01,0.00
530610408001007,Everett,2301,554,3744,I-5 Skagit,0.48,0.00,0.39,0.00,0.05,0.00
530610408002000,Everett,2270,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002005,Everett,2273,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002006,Everett,2274,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002009,Everett,2277,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610408002010,Everett,2279,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002011,Everett,2279,554,3744,I-5 Skagit,0.00,0.68,0.00,0.54,0.00,0.07
530610408002012,Everett,2281,554,3744,I-5 Skagit,0.00,0.77,0.00,0.62,0.00,0.08
530610408002013,Everett,2281,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610408002014,Everett,2281,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610408002015,Everett,2281,554,3744,I-5 Skagit,0.00,0.48,0.00,0.39,0.00,0.05
530610408002016,Everett,2279,554,3744,I-5 Skagit,0.00,0.29,0.00,0.23,0.00,0.03
530610408002017,Everett,2279,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002018,Everett,2277,554,3744,I-5 Skagit,0.00,0.39,0.00,0.31,0.00,0.04
530610408002019,Everett,2277,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610408002034,Everett,2281,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
530610408002035,Everett,2281,554,3744,I-5 Skagit,0.00,0.10,0.00,0.08,0.00,0.01
530610408002037,Everett,2279,554,3744,I-5 Skagit,0.00,0.58,0.00,0.46,0.00,0.06
530610408002041,Everett,2276,554,3744,I-5 Skagit,0.00,0.19,0.00,0.15,0.00,0.02
