beghom,day,endhom,esstops,estours,hbtours,hhno,mestops,metours,mlstops,mltours,pbstops,pbtours,pdexpfac,pno,restops,retours,scstops,sctours,shstops,shtours,sostops,sotours,uwtours,wbtours,wkathome,wkstops,wktours
1,1,1,0,0,0,2702,0,0,0,0,0,0,137.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2702,1,0,0,0,0,0,137.93,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,2702,0,0,0,0,0,0,137.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2707,1,0,0,0,0,1,70.56,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,2,2707,1,1,0,1,0,0,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2709,0,0,0,0,0,0,257.74,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2709,0,0,0,0,0,0,257.74,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,2709,0,0,0,0,0,0,257.74,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2709,0,0,0,0,0,0,257.74,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2736,0,0,0,0,0,0,194.88,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2736,0,0,0,0,0,0,194.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2753,0,0,0,0,0,0,68.65,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,3,2753,0,0,2,0,0,0,68.65,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2753,0,0,0,0,0,0,68.65,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,2,2,3,2753,0,0,1,0,0,0,68.65,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2753,0,0,0,0,0,0,68.65,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,2,2,2753,1,0,0,0,0,0,68.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2753,0,0,0,0,0,0,68.65,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,1,2753,1,0,0,0,0,0,68.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2759,0,0,0,0,2,0,120.79,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2759,0,0,0,0,0,0,120.79,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,2,2759,0,0,0,0,2,0,120.79,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2759,0,0,0,0,0,0,120.79,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2760,0,0,0,0,0,0,163.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,2760,0,0,0,0,0,0,163.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,2773,0,0,0,0,0,0,60.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2773,0,0,0,0,0,0,60.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2778,0,0,0,0,1,0,47.83,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,0,2778,0,0,0,0,0,0,47.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2794,0,0,0,0,0,0,59.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2794,0,0,0,0,0,0,59.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2806,0,0,0,0,0,0,290.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2806,0,0,0,0,0,0,290.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2806,0,0,0,0,0,0,290.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2806,0,0,0,0,0,0,290.14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2806,0,0,0,0,0,0,290.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2806,0,0,0,0,0,0,290.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2806,0,0,0,0,0,0,290.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2806,0,0,0,0,0,0,290.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2806,0,0,0,0,0,0,290.14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2806,0,0,0,0,0,0,290.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2828,0,0,1,0,0,0,26.07,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,2,2828,0,0,0,0,0,0,26.07,2,0,0,0,0,0,0,1,1,0,0,0,0,1
1,2,1,0,0,1,2828,0,0,0,0,0,0,26.07,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,2,1,0,0,4,2828,0,0,0,0,0,0,26.07,2,0,2,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,0,1,2829,0,0,0,0,0,0,34.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2829,0,0,0,0,2,0,34.21,2,0,1,0,0,4,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2829,0,0,0,0,0,0,34.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2829,1,1,0,0,3,0,34.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,2839,0,0,0,0,4,1,45.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2839,0,0,0,0,0,0,45.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2839,0,0,0,0,0,0,45.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2839,0,0,0,0,0,0,45.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2844,0,0,0,0,2,0,140.29,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,0,2844,0,0,0,0,0,0,140.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2859,0,0,1,0,0,0,206.53,1,1,0,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,1,2859,0,0,1,0,0,0,206.53,2,1,0,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,1,2859,0,0,1,0,0,0,206.53,3,1,0,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,1,2859,0,0,1,0,0,0,206.53,4,1,0,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,1,2859,0,0,1,0,0,0,206.53,5,1,0,0,0,0,0,2,0,0,0,0,0,0
1,2,1,0,0,0,2859,0,0,0,0,0,0,206.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2859,0,0,0,0,0,0,206.53,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2859,0,0,0,0,0,0,206.53,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2859,0,0,0,0,0,0,206.53,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,2859,0,0,0,0,0,0,206.53,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2873,0,0,0,0,2,0,101.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,1,1,2873,1,0,0,0,4,0,101.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2891,0,0,0,0,0,0,145.96,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,2891,0,0,0,0,0,0,145.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2891,0,0,0,0,0,0,145.96,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,2891,0,0,0,0,0,0,145.96,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,2891,0,0,0,0,0,0,145.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2891,0,0,0,0,0,0,145.96,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2896,0,0,1,0,0,0,102.72,1,0,0,0,0,0,0,0,0,1,0,230,0,1
1,2,1,0,0,2,2896,0,0,1,0,2,1,102.72,1,0,0,0,0,2,0,0,0,1,1,0,0,1
1,1,1,0,0,3,2901,0,0,0,0,1,2,214.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2901,0,0,0,0,0,1,214.7,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,2,2,2901,0,0,0,0,0,0,214.7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,2901,0,0,0,0,0,2,214.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,2901,0,0,0,0,0,0,214.7,2,0,0,0,1,2,0,0,0,0,0,0,0,0
1,2,1,0,1,1,2901,0,0,0,0,0,0,214.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2903,0,1,0,0,1,0,96.89,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,2903,0,0,0,0,0,0,96.89,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,2903,0,0,0,0,0,0,96.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2903,0,0,0,0,0,0,96.89,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2925,1,0,0,0,0,0,67.46,1,0,0,0,0,1,0,0,0,0,0,0,2,1
1,2,1,0,0,1,2925,0,0,0,0,2,0,67.46,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,1,0,0,1,2930,0,0,0,0,0,0,337.14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,2,2930,0,0,0,0,0,0,337.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2930,0,0,0,0,0,0,337.14,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2930,0,0,0,0,0,0,337.14,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2930,0,0,0,0,0,0,337.14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,2930,0,0,0,0,0,0,337.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2930,0,0,0,0,0,0,337.14,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2930,0,0,0,0,0,0,337.14,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2933,0,0,0,0,0,0,60.83,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2933,0,0,0,0,0,0,60.83,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,2933,0,0,0,0,0,0,60.83,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,2933,0,0,0,0,0,0,60.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,2934,0,0,1,0,0,0,204.79,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1,2,1,0,0,1,2934,0,0,1,0,0,0,204.79,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,3,2935,0,0,0,0,0,1,295.1,1,0,0,0,0,0,1,0,1,0,0,785,0,0
1,1,1,0,0,1,2935,0,0,0,0,0,0,295.1,2,0,0,0,0,0,0,0,1,0,0,770,0,0
1,1,1,0,0,2,2935,0,0,0,0,0,0,295.1,3,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,2,2935,0,0,0,0,0,0,295.1,4,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2,1,0,0,2,2935,0,0,0,0,0,1,295.1,1,0,1,0,0,0,0,0,0,0,0,215,0,0
1,2,1,0,0,2,2935,0,0,0,0,0,0,295.1,2,0,1,0,0,0,0,0,0,1,0,25,0,1
1,2,1,0,0,2,2935,0,0,0,0,0,0,295.1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,2935,0,0,0,0,0,0,295.1,4,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,2936,0,0,0,0,0,0,147.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,2936,0,0,0,1,0,0,147.82,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,3,2936,0,0,1,1,1,0,147.82,1,0,0,0,0,3,1,0,0,0,0,0,0,0
1,2,1,0,1,2,2936,0,0,1,1,3,0,147.82,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,2966,0,0,0,0,0,0,93.58,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,2966,0,0,0,0,0,0,93.58,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,2979,0,0,0,0,0,0,439.95,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,2979,1,0,0,0,0,1,439.95,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,2979,0,0,0,0,0,0,439.95,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,2979,0,0,0,0,0,0,439.95,2,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,1,0,0,1,2980,0,0,1,0,0,0,86.87,1,0,0,0,0,0,0,0,0,1,0,0,4,1
1,2,1,0,0,1,2980,0,0,0,0,0,0,86.87,1,0,0,0,0,1,0,0,0,1,0,0,3,1
0,1,1,0,0,0,2983,0,0,0,0,0,0,90.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,2983,2,0,0,0,1,0,90.14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,0,1,2991,0,0,2,0,1,0,194.56,1,1,0,0,0,0,0,0,0,1,1,0,1,1
1,2,1,0,0,1,2991,0,0,0,0,0,0,194.56,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3019,0,0,0,0,0,0,172.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3019,0,0,0,0,0,0,172.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,3019,0,0,0,0,0,0,172.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,3019,0,0,0,0,0,0,172.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,3035,0,1,0,1,4,0,137.87,1,0,0,0,0,3,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3035,0,0,0,0,0,0,137.87,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,3042,1,0,0,0,1,1,80.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3042,1,0,0,0,1,1,80.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3042,0,0,1,0,0,0,80.93,3,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,3042,1,0,0,0,1,1,80.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3042,0,0,0,0,0,0,80.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3042,0,0,0,0,0,0,80.93,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,2,3043,0,0,0,0,0,1,127.41,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,1,0,0,0,1,3043,0,0,1,0,0,0,127.41,2,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,1,0,0,1,3043,0,0,0,0,0,0,127.41,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,3043,0,0,0,0,0,1,127.41,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,1,0,0,0,3043,0,0,0,0,0,0,127.41,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3043,0,0,0,0,0,0,127.41,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3070,0,0,0,0,0,0,108.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,3070,0,0,0,1,0,0,108.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3090,0,0,0,0,0,0,85.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,3090,0,0,0,0,0,0,85.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,3,3091,0,0,0,0,0,0,57.33,1,0,2,0,0,2,0,0,0,0,0,0,0,0
1,1,1,1,0,2,3091,0,0,0,0,0,0,57.33,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,3091,0,0,1,0,0,0,57.33,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,3091,0,0,0,0,0,0,57.33,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3165,0,0,0,1,0,0,48.74,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3165,0,0,0,1,1,0,48.74,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3165,0,0,0,0,2,1,48.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3165,0,0,0,0,0,0,48.74,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,3195,0,0,2,0,0,2,172.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3195,0,0,1,0,0,1,172.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,3203,0,0,0,0,0,0,73.17,1,0,0,0,0,0,0,0,0,2,0,0,0,2
1,1,0,0,0,1,3203,0,0,1,0,0,0,73.17,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,2,3203,0,0,1,1,0,0,73.17,1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,2,1,0,0,1,3203,0,0,0,1,0,0,73.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,3212,0,0,0,0,0,0,209.2,1,1,0,0,0,0,0,0,0,0,0,0,2,1
1,1,1,2,0,1,3212,0,0,0,0,0,0,209.2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,3212,0,0,0,0,0,0,209.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3212,0,0,0,0,0,0,209.2,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,0,2,3212,0,0,0,0,0,0,209.2,1,0,1,0,0,0,0,0,0,0,0,0,2,1
1,2,1,1,0,2,3212,0,0,0,0,0,0,209.2,2,1,0,0,0,0,0,0,1,1,0,0,0,1
1,2,0,0,0,2,3212,0,0,0,0,0,0,209.2,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,0,0,0,2,3212,0,0,0,0,0,0,209.2,4,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3265,0,0,1,0,0,0,68.34,1,2,0,0,0,1,0,1,0,1,0,0,0,1
1,1,1,0,0,1,3265,0,0,0,1,0,0,68.34,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3265,0,0,0,0,0,0,68.34,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,3265,0,0,0,0,0,0,68.34,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,3271,0,0,0,0,0,0,196.29,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3271,0,0,0,0,0,0,196.29,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,1,3271,0,0,0,0,0,0,196.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3271,0,0,0,0,0,0,196.29,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,3271,0,0,0,0,0,0,196.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3271,0,0,0,0,0,0,196.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3300,0,0,0,0,1,0,233.85,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,2,1,2,3300,0,0,0,0,0,0,233.85,2,0,0,0,0,2,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3300,0,0,0,0,0,0,233.85,3,0,0,0,1,0,0,1,0,0,0,0,1,0
1,2,1,0,0,1,3300,1,0,0,0,0,0,233.85,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,3300,0,0,0,0,0,0,233.85,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,3300,0,0,0,0,0,0,233.85,3,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,0,0,0,3335,0,0,0,0,0,0,86.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3335,0,0,1,0,0,0,86.18,2,0,0,0,0,1,0,0,0,1,0,685,0,1
1,2,0,0,0,0,3335,0,0,0,0,0,0,86.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,1,3335,0,0,0,0,0,0,86.18,2,0,0,0,0,0,0,0,0,1,0,180,0,1
0,1,0,0,0,0,3354,0,0,0,0,0,0,49.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,3354,0,0,0,0,0,0,49.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3364,0,0,0,0,1,0,145.54,1,0,1,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3364,0,0,0,0,0,0,145.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3364,0,0,1,0,0,0,145.54,1,0,0,0,0,2,1,0,0,0,0,0,0,0
0,2,1,0,0,0,3364,0,0,0,0,0,0,145.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3367,0,0,0,0,0,0,85.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,3367,0,0,0,0,0,0,85.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3370,1,0,0,0,0,0,102.01,1,0,1,0,0,2,0,1,0,0,0,0,0,0
1,1,1,0,0,1,3370,0,1,0,0,1,0,102.01,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3370,0,0,0,0,0,0,102.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3370,0,0,0,0,0,1,102.01,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,2,3379,0,0,0,0,1,0,152.65,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1,1,1,0,0,2,3379,0,0,1,0,1,0,152.65,2,0,0,0,0,0,1,0,0,1,0,0,1,1
1,2,1,0,0,2,3379,0,0,0,0,1,0,152.65,1,0,1,0,0,3,0,0,0,1,0,0,0,1
1,2,1,0,0,2,3379,0,0,0,0,0,0,152.65,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3380,0,0,0,0,6,0,31.36,1,0,0,0,0,2,0,0,0,0,0,0,0,1
1,1,1,0,0,1,3380,0,0,0,0,0,0,31.36,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,1,0,0,0,3380,0,0,0,0,0,0,31.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3380,0,0,0,0,0,0,31.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,3382,0,0,0,0,0,0,131.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3382,0,0,0,0,0,0,131.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3399,0,0,0,0,0,0,75.94,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,3399,0,0,0,0,0,0,75.94,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,3399,0,0,0,0,0,0,75.94,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,0,3399,0,0,0,0,0,0,75.94,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,3431,0,0,0,0,0,0,43.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3431,0,0,0,0,0,0,43.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,3440,0,0,1,0,1,0,57.28,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,3440,0,0,1,0,0,0,57.28,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,3440,0,0,1,0,0,0,57.28,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,2,0,2,3440,0,0,1,0,0,0,57.28,4,1,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,2,1,2,3440,0,0,0,0,0,0,57.28,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,1,0,2,3440,0,0,1,0,1,0,57.28,2,0,0,0,0,0,0,0,0,1,0,0,0,2
1,2,1,0,0,1,3440,0,0,0,0,0,0,57.28,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,2,0,1,3440,0,0,0,0,0,0,57.28,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,3446,0,0,1,1,0,0,47.6,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,2,3446,0,0,1,1,0,0,47.6,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2,1,0,0,2,3446,0,0,1,1,0,0,47.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,1,3446,0,0,0,1,0,0,47.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,3459,0,0,0,0,0,0,82.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,3459,0,0,0,0,0,0,82.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3459,0,0,0,0,0,0,82.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,3459,0,0,0,0,0,0,82.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,3467,0,0,0,0,0,1,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,3467,0,0,0,0,0,0,70.56,1,0,1,0,0,0,0,1,0,0,0,0,0,0
